"remote_jobs","salary_year_avg","company_name","skills"
"Data Analyst","73000.0","Get It Recruit - Finance","vba"
"Data Analyst","73000.0","Get It Recruit - Finance","sql"
"Data Analyst","73000.0","Get It Recruit - Finance","power bi"
"Data Analyst","73000.0","Get It Recruit - Finance","dax"
"Data Analyst","73000.0","Get It Recruit - Finance","python"
"Data Analyst","72500.0","CharterUP","power bi"
"Data Analyst","72500.0","Bluesight","sheets"
"Data Analyst","72500.0","Bluesight","python"
"Data Analyst","72500.0","Insight Global","excel"
"Data Analyst","72500.0","Insight Global","sql"
"Data Analyst","72500.0","CharterUP","sheets"
"Data Analyst","72500.0","CharterUP","erlang"
"Data Analyst","72500.0","Every Body Texas","spss"
"Data Analyst","72500.0","Every Body Texas","power bi"
"Data Analyst","72500.0","CharterUP","express"
"Data Analyst","72500.0","CharterUP","excel"
"Data Analyst","72500.0","Every Body Texas","azure"
"Data Analyst","72500.0","Every Body Texas","sql"
"Data Analyst","72500.0","Every Body Texas","r"
"Data Analyst","72500.0","Get It Recruit - Information Technology","excel"
"Data Analyst","72500.0","Get It Recruit - Information Technology","sap"
"Data Analyst","72500.0","Bluesight","ruby"
"Data Analyst","72500.0","Bluesight","ruby"
"Data Analyst","72500.0","Bluesight","r"
"Data Analyst","72500.0","Bluesight","sql"
"Data Analyst","72500.0","Bluesight","excel"
"Data Analyst","72500.0","CharterUP","tableau"
"Data Analyst","72500.0","Coda Staffing","python"
"Data Analyst","72500.0","Coda Staffing","spss"
"Data Analyst","72500.0","Global Healthcare Exchange, Inc.","sql"
"Data Analyst","72500.0","Global Healthcare Exchange, Inc.","gitlab"
"Data Analyst","72500.0","Coda Staffing","sql"
"Data Analyst","72500.0","Coda Staffing","r"
"Data Analyst","72500.0","Coda Staffing","sas"
"Data Analyst","72500.0","Coda Staffing","matplotlib"
"Data Analyst","72500.0","Coda Staffing","plotly"
"Data Analyst","72500.0","Coda Staffing","seaborn"
"Data Analyst","72500.0","Coda Staffing","sas"
"Data Analyst","72500.0","Global Healthcare Exchange, Inc.","excel"
"Data Analyst","72500.0","Global Healthcare Exchange, Inc.","r"
"Data Analyst","72500.0","Global Healthcare Exchange, Inc.","python"
"Data Analyst","72000.0","Get It Recruit - Transportation","sql"
"Data Analyst","72000.0","Get It Recruit - Transportation","nosql"
"Data Analyst","71850.0","CVS Health","sql"
"Data Analyst","71850.0","CVS Health","excel"
"Data Analyst","71850.0","CVS Health","tableau"
"Data Analyst","71850.0","CVS Health","alteryx"
"Data Analyst","71850.0","CVS Health","power bi"
"Data Analyst","71850.0","CVS Health","python"
"Data Analyst","71850.0","CVS Health","tableau"
"Data Analyst","71850.0","CVS Health","sql"
"Data Analyst","71850.0","CVS Health","phoenix"
"Data Analyst","71850.0","CVS Health","r"
"Data Analyst","71000.0","Get It Recruit - Information Technology","looker"
"Data Analyst","71000.0","Get It Recruit - Information Technology","python"
"Data Analyst","71000.0","Get It Recruit - Information Technology","sql"
"Data Analyst","70500.0","Get It Recruit - Information Technology","sql"
"Data Analyst","70000.0","Coda Search│Staffing","sas"
"Data Analyst","70000.0","Zelo Digital Recruitment","sql"
"Data Analyst","70000.0","Coda Search│Staffing","matplotlib"
"Data Analyst","70000.0","Coda Search│Staffing","sas"
"Data Analyst","70000.0","Coda Search│Staffing","r"
"Data Analyst","70000.0","Coda Search│Staffing","spss"
"Data Analyst","70000.0","Zelo Digital Recruitment","r"
"Data Analyst","70000.0","Zelo Digital Recruitment","power bi"
"Data Analyst","70000.0","Zelo Digital Recruitment","tableau"
"Data Analyst","70000.0","Zelo Digital Recruitment","python"
"Data Analyst","70000.0","Coda Search│Staffing","python"
"Data Analyst","70000.0","Coda Search│Staffing","seaborn"
"Data Analyst","70000.0","Coda Search│Staffing","sql"
"Data Analyst","70000.0","Coda Search│Staffing","plotly"
"Data Analyst","70000.0","Global Accounting Network","sql"
"Data Analyst","70000.0","Global Accounting Network","python"
"Data Analyst","70000.0","Get It Recruit - Information Technology","sql"
"Data Analyst","70000.0","Get It Recruit - Information Technology","planner"
"Data Analyst","70000.0","Global Accounting Network","power bi"
"Data Analyst","70000.0","Partnership Employment","sql"
"Data Analyst","70000.0","Partnership Employment","redshift"
"Data Analyst","70000.0","Partnership Employment","excel"
"Data Analyst","70000.0","Get It Recruit - Information Technology","sharepoint"
"Data Analyst","70000.0","Get It Recruit - Information Technology","python"
"Data Analyst","70000.0","Get It Recruit - Information Technology","planner"
"Data Analyst","70000.0","Ohio Shared Information Services Inc","sql"
"Data Analyst","70000.0","Pentasia","r"
"Data Analyst","70000.0","Pentasia","excel"
"Data Analyst","70000.0","Ohio Shared Information Services Inc","power bi"
"Data Analyst","70000.0","Class Action Capital Recovery LLC","excel"
"Data Analyst","70000.0","Get It Recruit - Information Technology","sql"
"Data Analyst","70000.0","Get It Recruit - Information Technology","python"
"Data Analyst","70000.0","Get It Recruit - Information Technology","vba"
"Data Analyst","70000.0","Get It Recruit - Information Technology","excel"
"Data Analyst","70000.0","Get It Recruit - Information Technology","tableau"
"Data Analyst","70000.0","Amplified Sourcing","sas"
"Data Analyst","70000.0","Amplified Sourcing","sas"
"Data Analyst","70000.0","Class Action Capital Recovery LLC","sql"
"Data Analyst","70000.0","Amplified Sourcing","r"
"Data Analyst","70000.0","Ohio Shared Information Services Inc","flow"
"Data Analyst","70000.0","Amplified Sourcing","python"
"Data Analyst","70000.0","Ohio Shared Information Services Inc","git"
"Data Analyst","70000.0","Amplified Sourcing","sql"
"Data Analyst","70000.0","Ohio Shared Information Services Inc","azure"
"Data Analyst","70000.0","Ohio Shared Information Services Inc","sql server"
"Data Analyst","70000.0","Get It Recruit - Information Technology","excel"
"Data Analyst","70000.0","Kermit","excel"
"Data Analyst","70000.0","AdelFi","spreadsheet"
"Data Analyst","70000.0","Pentasia","sql"
"Data Analyst","70000.0","Pentasia","python"
"Data Analyst","70000.0","Ohio Shared Information Services Inc","crystal"
"Data Analyst","70000.0","Ohio Shared Information Services Inc","t-sql"
"Data Analyst","69500.0","Diversified","sql"
"Data Analyst","69500.0","Diversified","power bi"
"Data Analyst","69500.0","Diversified","python"
"Data Analyst","69000.0","Ambry Genetics Corporation","excel"
"Data Analyst","69000.0","Ambry Genetics Corporation","mysql"
"Data Analyst","69000.0","Ambry Genetics Corporation","aws"
"Data Analyst","69000.0","Ambry Genetics Corporation","tableau"
"Data Analyst","67500.0","Get It Recruit - Information Technology","ms access"
"Data Analyst","67500.0","iTalent Digital","python"
"Data Analyst","67500.0","iTalent Digital","sql"
"Data Analyst","67500.0","iTalent Digital","tableau"
"Data Analyst","67500.0","iTalent Digital","excel"
"Data Analyst","67500.0","iTalent Digital","express"
"Data Analyst","67500.0","CyberCoders","r"
"Data Analyst","67500.0","CyberCoders","excel"
"Data Analyst","67500.0","CyberCoders","tableau"
"Data Analyst","67500.0","Insight Global","colocation"
"Data Analyst","67500.0","AllianceChicago","sql server"
"Data Analyst","67500.0","AllianceChicago","sass"
"Data Analyst","67500.0","AllianceChicago","terminal"
"Data Analyst","67500.0","AllianceChicago","sql"
"Data Analyst","67500.0","AllianceChicago","python"
"Data Analyst","67500.0","Get It Recruit - Information Technology","sql"
"Data Analyst","67500.0","AllianceChicago","c#"
"Data Analyst","67500.0","Get It Recruit - Information Technology","looker"
"Data Analyst","67500.0","AllianceChicago","ssrs"
"Data Analyst","67500.0","AllianceChicago","ssis"
"Data Analyst","67500.0","AllianceChicago","power bi"
"Data Analyst","67500.0","Get It Recruit - Information Technology","r"
"Data Analyst","67500.0","Get It Recruit - Information Technology","python"
"Data Analyst","67500.0","AllianceChicago","flow"
"Data Analyst","67500.0","AllianceChicago","azure"
"Data Analyst","66500.0","Get It Recruit - Information Technology","planner"
"Data Analyst","66500.0","Get It Recruit - Information Technology","r"
"Data Analyst","66500.0","Get It Recruit - Information Technology","python"
"Data Analyst","66500.0","Get It Recruit - Information Technology","spss"
"Data Analyst","65062.3984375","Ascension","sheets"
"Data Analyst","65062.3984375","Ascension","excel"
"Data Analyst","65000.0","Patterned Learning AI","sql"
"Data Analyst","65000.0","Insight Global","excel"
"Data Analyst","65000.0","Patterned Learning AI","tableau"
"Data Analyst","65000.0","Patterned Learning AI","excel"
"Data Analyst","65000.0","Patterned Learning AI","hadoop"
"Data Analyst","65000.0","Patterned Learning AI","oracle"
"Data Analyst","65000.0","Get It Recruit - Information Technology","sql"
"Data Analyst","65000.0","Get It Recruit - Information Technology","visual basic"
"Data Analyst","65000.0","Get It Recruit - Information Technology","vba"
"Data Analyst","65000.0","Get It Recruit - Information Technology","excel"
"Data Analyst","65000.0","Get It Recruit - Information Technology","tableau"
"Data Analyst","65000.0","Get It Recruit - Information Technology","power bi"
"Data Analyst","65000.0","Get It Recruit - Information Technology","word"
"Data Analyst","65000.0","Get It Recruit - Information Technology","powerpoint"
"Data Analyst","65000.0","Get It Recruit - Information Technology","ms access"
"Data Analyst","65000.0","Patterned Learning AI","vba"
"Data Analyst","65000.0","Patterned Learning AI","nosql"
"Data Analyst","65000.0","Patterned Learning AI","sheets"
"Data Analyst","65000.0","Patterned Learning AI","excel"
"Data Analyst","65000.0","Patterned Learning AI","sql"
"Data Analyst","65000.0","Bright Power","sql"
"Data Analyst","65000.0","Bright Power","python"
"Data Analyst","65000.0","Bright Power","mysql"
"Data Analyst","65000.0","Bright Power","excel"
"Data Analyst","65000.0","Bright Power","tableau"
"Data Analyst","65000.0","Bright Power","flow"
"Data Analyst","65000.0","Bright Power","jira"
"Data Analyst","65000.0","Patterned Learning AI","tableau"
"Data Analyst","65000.0","Patterned Learning AI","excel"
"Data Analyst","65000.0","Patterned Learning AI","hadoop"
"Data Analyst","65000.0","Patterned Learning AI","oracle"
"Data Analyst","65000.0","Patterned Learning AI","vba"
"Data Analyst","65000.0","Patterned Learning AI","nosql"
"Data Analyst","65000.0","Patterned Learning AI","sql"
"Data Analyst","65000.0","Patterned Learning AI","sheets"
"Data Analyst","65000.0","Patterned Learning AI","excel"
"Data Analyst","65000.0","Patterned Learning AI","sql"
"Data Analyst","65000.0","Citron IT, Inc.","python"
"Data Analyst","65000.0","Citron IT, Inc.","r"
"Data Analyst","65000.0","Citron IT, Inc.","azure"
"Data Analyst","65000.0","Citron IT, Inc.","tableau"
"Data Analyst","65000.0","Insight Global","oracle"
"Data Analyst","65000.0","Patterned Learning AI","sql"
"Data Analyst","65000.0","Insight Global","excel"
"Data Analyst","65000.0","Citron IT, Inc.","power bi"
"Data Analyst","65000.0","Insight Global","tableau"
"Data Analyst","65000.0","Patterned Learning AI","sheets"
"Data Analyst","65000.0","Patterned Learning AI","excel"
"Data Analyst","65000.0","Aquent Studios","tableau"
"Data Analyst","65000.0","Aquent Studios","excel"
"Data Analyst","65000.0","Aquent Studios","sql"
"Data Analyst","65000.0","Insight Global","power bi"
"Data Analyst","65000.0","Citron IT, Inc.","sql"
"Data Analyst","65000.0","Insight Global","sql"
"Data Analyst","65000.0","Insight Global","alteryx"
"Data Analyst","65000.0","24 Seven Talent","bigquery"
"Data Analyst","65000.0","Insight Global","excel"
"Data Analyst","65000.0","24 Seven Talent","sql"
"Data Analyst","65000.0","24 Seven Talent","python"
"Data Analyst","65000.0","24 Seven Talent","r"
"Data Analyst","65000.0","24 Seven Talent","airflow"
"Data Analyst","65000.0","24 Seven Talent","excel"
"Data Analyst","65000.0","24 Seven Talent","git"
"Data Analyst","65000.0","Get It Recruit - Administrative","flow"
"Data Analyst","65000.0","Patterned Learning AI","tableau"
"Data Analyst","65000.0","Mothership Strategies, LLC","sql"
"Data Analyst","65000.0","Mothership Strategies, LLC","python"
"Data Analyst","65000.0","Mothership Strategies, LLC","r"
"Data Analyst","65000.0","Mothership Strategies, LLC","spark"
"Data Analyst","65000.0","Patterned Learning AI","excel"
"Data Analyst","65000.0","Patterned Learning AI","hadoop"
"Data Analyst","65000.0","Patterned Learning AI","oracle"
"Data Analyst","65000.0","Patterned Learning AI","vba"
"Data Analyst","65000.0","Patterned Learning AI","nosql"
"Data Analyst","65000.0","Patterned Learning AI","sql"
"Data Analyst","65000.0","Patterned Learning AI","tableau"
"Data Analyst","65000.0","Patterned Learning AI","excel"
"Data Analyst","65000.0","Patterned Learning AI","hadoop"
"Data Analyst","65000.0","Patterned Learning AI","oracle"
"Data Analyst","65000.0","Patterned Learning AI","vba"
"Data Analyst","65000.0","Patterned Learning AI","nosql"
"Data Analyst","65000.0","Patterned Learning AI","sql"
"Data Analyst","63000.0","VetJobs & Military Spouse Jobs","excel"
"Data Analyst","63000.0","VetJobs & Military Spouse Jobs","sql"
"Data Analyst","62500.0","Crescentia GTS","sql"
"Data Analyst","62500.0","OZ","spark"
"Data Analyst","62500.0","OZ","redshift"
"Data Analyst","62500.0","OZ","aws"
"Data Analyst","62500.0","OZ","sql"
"Data Analyst","62500.0","OZ","bash"
"Data Analyst","62500.0","OZ","python"
"Data Analyst","62500.0","Get It Recruit - Transportation","excel"
"Data Analyst","62500.0","Crescentia GTS","sas"
"Data Analyst","62500.0","Crescentia GTS","excel"
"Data Analyst","62500.0","Crescentia GTS","windows"
"Data Analyst","62500.0","Crescentia GTS","sas"
"Data Analyst","62500.0","McAllister & Quinn, LLC","excel"
"Data Analyst","62500.0","Kaye/Bassman International","smartsheet"
"Data Analyst","62500.0","Ryder System","sharepoint"
"Data Analyst","62500.0","Ryder System","word"
"Data Analyst","62500.0","Ryder System","tableau"
"Data Analyst","62500.0","Ryder System","excel"
"Data Analyst","62500.0","Kaye/Bassman International","sql"
"Data Analyst","62500.0","Kaye/Bassman International","excel"
"Data Analyst","62500.0","Kaye/Bassman International","sheets"
"Data Analyst","62500.0","Kaye/Bassman International","github"
"Data Analyst","62500.0","Aegon","power bi"
"Data Analyst","62500.0","Aegon","tableau"
"Data Analyst","62500.0","Aegon","excel"
"Data Analyst","62500.0","Aegon","python"
"Data Analyst","62500.0","Aegon","sql"
"Data Analyst","62500.0","Kaye/Bassman International","smartsheet"
"Data Analyst","62500.0","Kaye/Bassman International","github"
"Data Analyst","62500.0","Kaye/Bassman International","sheets"
"Data Analyst","62500.0","Kaye/Bassman International","excel"
"Data Analyst","62500.0","Kaye/Bassman International","sql"
"Data Analyst","62000.0","Neurons Lab","redshift"
"Data Analyst","62000.0","Neurons Lab","aws"
"Data Analyst","62000.0","Neurons Lab","sql"
"Data Analyst","62000.0","Get It Recruit - Information Technology","excel"
"Data Analyst","62000.0","Neurons Lab","power bi"
"Data Analyst","62000.0","Neurons Lab","tableau"
"Data Analyst","60000.0","El Buen Samaritano","excel"
"Data Analyst","60000.0","Kaye/Bassman International, Corp.","excel"
"Data Analyst","60000.0","Kaye/Bassman International, Corp.","sheets"
"Data Analyst","60000.0","Kaye/Bassman International, Corp.","smartsheet"
"Data Analyst","60000.0","El Buen Samaritano","tableau"
"Data Analyst","60000.0","El Buen Samaritano","power bi"
"Data Analyst","60000.0","El Buen Samaritano","spss"
"Data Analyst","60000.0","BLUE STORM ASSOCIATES INC","matlab"
"Data Analyst","60000.0","BLUE STORM ASSOCIATES INC","python"
"Data Analyst","60000.0","Jumpvine","go"
"Data Analyst","60000.0","El Buen Samaritano","sql"
"Data Analyst","60000.0","SHI International Corp.","visual basic"
"Data Analyst","60000.0","Aflac, Incorporated","sql"
"Data Analyst","60000.0","Aflac, Incorporated","python"
"Data Analyst","60000.0","Aflac, Incorporated","r"
"Data Analyst","60000.0","Aflac, Incorporated","excel"
"Data Analyst","60000.0","SHI International Corp.","vba"
"Data Analyst","60000.0","SHI International Corp.","excel"
"Data Analyst","60000.0","SHI International Corp.","power bi"
"Data Analyst","60000.0","SHI International Corp.","sharepoint"
"Data Analyst","60000.0","Aflac, Incorporated","word"
"Data Analyst","60000.0","Aflac, Incorporated","powerpoint"
"Data Analyst","60000.0","Get It Recruit - Information Technology","sheets"
"Data Analyst","60000.0","El Buen Samaritano","t-sql"
"Data Analyst","60000.0","El Buen Samaritano","mysql"
"Data Analyst","60000.0","Kaye/Bassman International, Corp.","sql"
"Data Analyst","60000.0","Get It Recruit - Marketing","sheets"
"Data Analyst","60000.0","Get It Recruit - Finance","power bi"
"Data Analyst","60000.0","Get It Recruit - Finance","sql"
"Data Analyst","60000.0","Get It Recruit - Information Technology","excel"
"Data Analyst","60000.0","Get It Recruit - Finance","excel"
"Data Analyst","60000.0","Get It Recruit - Finance","tableau"
"Data Analyst","59500.0","Suncoast Credit Union","sql"
"Data Analyst","59500.0","Suncoast Credit Union","excel"
"Data Analyst","59500.0","Suncoast Credit Union","python"
"Data Analyst","59000.0","Ryder System","excel"
"Data Analyst","59000.0","Ryder System","tableau"
"Data Analyst","59000.0","Ryder System","word"
"Data Analyst","59000.0","Ryder System","sharepoint"
"Data Analyst","59000.0","Ryder System","tableau"
"Data Analyst","59000.0","Ryder System","word"
"Data Analyst","59000.0","Ryder System","sharepoint"
"Data Analyst","59000.0","Ryder System","excel"
"Data Analyst","58000.0","Webstaurant Store","sql"
"Data Analyst","58000.0","Webstaurant Store","excel"
"Data Analyst","57500.0","Get It Recruit - Information Technology","sql"
"Data Analyst","57500.0","Get It Recruit - Information Technology","sql server"
"Data Analyst","57500.0","Get It Recruit - Information Technology","power bi"
"Data Analyst","57500.0","Stafford Consulting Company, Inc.","powerpoint"
"Data Analyst","57500.0","Get It Recruit - Information Technology","powerpoint"
"Data Analyst","57500.0","The Difference Card","sql"
"Data Analyst","57500.0","The Difference Card","sql server"
"Data Analyst","57500.0","The Difference Card","excel"
"Data Analyst","57500.0","The Difference Card","power bi"
"Data Analyst","57500.0","The Difference Card","word"
"Data Analyst","57500.0","Get It Recruit - Information Technology","word"
"Data Analyst","57500.0","The Difference Card","powerpoint"
"Data Analyst","57500.0","The Difference Card","visio"
"Data Analyst","57500.0","Stafford Consulting Company, Inc.","microsoft teams"
"Data Analyst","57500.0","Get It Recruit - Information Technology","visio"
"Data Analyst","57500.0","FiberFirst","sql"
"Data Analyst","57500.0","FiberFirst","outlook"
"Data Analyst","57500.0","FiberFirst","excel"
"Data Analyst","57500.0","FiberFirst","powerpoint"
"Data Analyst","57500.0","FiberFirst","word"
"Data Analyst","57500.0","FiberFirst","visio"
"Data Analyst","57300.0","Ascendo Resources","word"
"Data Analyst","57300.0","Ascendo Resources","sas"
"Data Analyst","57300.0","Ascendo Resources","excel"
"Data Analyst","57300.0","Ascendo Resources","sas"
"Data Analyst","55500.0","Get It Recruit - Information Technology","snowflake"
"Data Analyst","55500.0","Get It Recruit - Information Technology","aws"
"Data Analyst","55000.0","State of Georgia","sql"
"Data Analyst","55000.0","State of Georgia","excel"
"Data Analyst","55000.0","State of Georgia","crystal"
"Data Analyst","55000.0","State of Georgia","html"
"Data Analyst","55000.0","JARBO Employment Group","word"
"Data Analyst","55000.0","JARBO Employment Group","flow"
"Data Analyst","54540.0","WALGREENS","sas"
"Data Analyst","54540.0","WALGREENS","sql"
"Data Analyst","54540.0","WALGREENS","cognos"
"Data Analyst","54540.0","WALGREENS","powerpoint"
"Data Analyst","54540.0","WALGREENS","sharepoint"
"Data Analyst","54540.0","WALGREENS","word"
"Data Analyst","54540.0","WALGREENS","sas"
"Data Analyst","54540.0","WALGREENS","tableau"
"Data Analyst","54540.0","WALGREENS","excel"
"Data Analyst","54540.0","WALGREENS","c++"
"Data Analyst","53000.0","University of South Florida","word"
"Data Analyst","53000.0","University of South Florida","excel"
"Data Analyst","53000.0","University of South Florida","powerpoint"
"Data Analyst","53000.0","University of South Florida","outlook"
"Data Analyst","52500.0","Kaye/Bassman International","sheets"
"Data Analyst","52500.0","Fitsoftware OU","qlik"
"Data Analyst","52500.0","Fitsoftware OU","excel"
"Data Analyst","52500.0","Fitsoftware OU","css"
"Data Analyst","52500.0","Fitsoftware OU","html"
"Data Analyst","52500.0","Fitsoftware OU","javascript"
"Data Analyst","52500.0","Fitsoftware OU","sql"
"Data Analyst","52500.0","Acosta, Inc.","excel"
"Data Analyst","52500.0","Acosta, Inc.","windows"
"Data Analyst","52500.0","Acosta, Inc.","power bi"
"Data Analyst","52500.0","Kaye/Bassman International","smartsheet"
"Data Analyst","52500.0","Kaye/Bassman International","sql"
"Data Analyst","52500.0","Acosta, Inc.","powerpoint"
"Data Analyst","52500.0","Kaye/Bassman International","excel"
"Data Analyst","52500.0","Acosta, Inc.","word"
"Data Analyst","52500.0","Phoenix Capital Group Holdings LLC","julia"
"Data Analyst","52500.0","Phoenix Capital Group Holdings LLC","excel"
"Data Analyst","52500.0","Phoenix Capital Group Holdings LLC","phoenix"
"Data Analyst","52500.0","Get It Recruit - Information Technology","sql"
"Data Analyst","52500.0","Get It Recruit - Information Technology","spreadsheet"
"Data Analyst","52500.0","Get It Recruit - Information Technology","excel"
"Data Analyst","52000.0","Spark451 Inc.","sql"
"Data Analyst","52000.0","Spark451 Inc.","tableau"
"Data Analyst","52000.0","Spark451 Inc.","word"
"Data Analyst","52000.0","Spark451 Inc.","powerpoint"
"Data Analyst","52000.0","Spark451 Inc.","mongodb"
"Data Analyst","52000.0","Spark451 Inc.","mongodb"
"Data Analyst","51500.0","University of Maryland, Baltimore","excel"
"Data Analyst","51500.0","University of Maryland, Baltimore","sas"
"Data Analyst","51500.0","University of Maryland, Baltimore","spss"
"Data Analyst","51500.0","University of Maryland, Baltimore","sas"
"Data Analyst","51059.0","Jacksonville","mongodb"
"Data Analyst","51059.0","Jacksonville","java"
"Data Analyst","51059.0","Jacksonville","python"
"Data Analyst","51059.0","Jacksonville","ruby"
"Data Analyst","51059.0","Jacksonville","mongodb"
"Data Analyst","51059.0","Jacksonville","ruby"
"Data Analyst","51059.0","Jacksonville","ruby on rails"
"Data Analyst","51000.0","Get It Recruit - Information Technology","excel"
"Data Analyst","51000.0","Get It Recruit - Information Technology","ssis"
"Data Analyst","51000.0","Get It Recruit - Information Technology","sql"
"Data Analyst","50500.0","Get It Recruit - Information Technology","excel"
"Data Analyst","50500.0","Get It Recruit - Information Technology","tableau"
"Data Analyst","50000.0","Get It Recruit - Transportation","excel"
"Data Analyst","50000.0","Get It Recruit - Transportation","power bi"
"Data Analyst","50000.0","Get It Recruit - Transportation","python"
"Data Analyst","50000.0","Get It Recruit - Transportation","r"
"Data Analyst","50000.0","Get It Recruit - Transportation","tableau"
"Data Analyst","50000.0","Get It Recruit - Information Technology","python"
"Data Analyst","50000.0","Get It Recruit - Information Technology","r"
"Data Analyst","50000.0","Get It Recruit - Administrative","excel"
"Data Analyst","48500.0","Allied Technologies & Consulting","excel"
"Data Analyst","47500.0","Ali Awad Law, P.C.","sql"
"Data Analyst","47500.0","Men's Health Clinic (MHC)","excel"
"Data Analyst","47500.0","Men's Health Clinic (MHC)","aws"
"Data Analyst","47500.0","Men's Health Clinic (MHC)","c"
"Data Analyst","47500.0","Men's Health Clinic (MHC)","c++"
"Data Analyst","47500.0","Men's Health Clinic (MHC)","r"
"Data Analyst","47500.0","Men's Health Clinic (MHC)","python"
"Data Analyst","47500.0","Men's Health Clinic (MHC)","sql"
"Data Analyst","47500.0","Ali Awad Law, P.C.","excel"
"Data Analyst","47500.0","Men's Health Clinic (MHC)","flow"
"Data Analyst","47500.0","Men's Health Clinic (MHC)","powerpoint"
"Data Analyst","47500.0","Men's Health Clinic (MHC)","power bi"
"Data Analyst","46500.0","Get It Recruit - Administrative","oracle"
"Data Analyst","46500.0","Get It Recruit - Administrative","sharepoint"
"Data Analyst","46500.0","Get It Recruit - Administrative","sas"
"Data Analyst","46500.0","Get It Recruit - Administrative","excel"
"Data Analyst","46500.0","Get It Recruit - Administrative","sql"
"Data Analyst","46500.0","Get It Recruit - Administrative","sas"
"Data Analyst","42500.0","U.S. Wire and Cable Company/ Flexon Industries","excel"
"Data Analyst","42500.0","U.S. Wire and Cable Company/ Flexon Industries","wire"
"Data Analyst","42500.0","U.S. Wire and Cable Company/ Flexon Industries","windows"
"Data Analyst","41000.0","BayOne Solutions","tableau"
"Data Analyst","41000.0","BayOne Solutions","sql"
"Data Analyst","39000.0","Get It Recruit - Administrative","excel"
"Data Analyst","36000.0","Get It Recruit - Information Technology","excel"
"Data Analyst","36000.0","Get It Recruit - Information Technology","sql"
"Data Analyst","35000.0","Jobmatchingpartner Ltd","python"
"Data Analyst","35000.0","Jobmatchingpartner Ltd","sql"
"Data Analyst","35000.0","Jobmatchingpartner Ltd","hadoop"
"Data Analyst","35000.0","Jobmatchingpartner Ltd","spark"
"Data Analyst","35000.0","Jobmatchingpartner Ltd","looker"
"Data Analyst","35000.0","Jobmatchingpartner Ltd","r"
